so,source_file,customer,customer_street_address,customer_city,customer_state,customer_zip,order_date,ship_to_name,ship_to_address,ship_to_city,ship_to_state,ship_to_zip,fuel_brand,store_brand,store_id,site_id,site_address,site_city,site_state,state,site_zip,service_requested,service_date,technician,new_install/90_days,system,equipment_replacement,reason_for_order,equipment_category,impact_to_site,interface,firmware,last_service_date,min_temp_F,max_temp_F,avg_temp_F,precipitation_inches,humidity_precentag,snowfall_inches,windspeed_mph,sunshine_hours
32634,"SO#32634 - Chevron - Huntington Beach, CA - FMD6CTS3-GSW-C1-C2_FMD6SEP-GSW_PVSP81-UMPD-CRCH-2_PVSPS41-HI-3.xlsx",Donco & Sons Inc.,2871 E. Blue Star Street,Anaheim,CA,92806,10/2/2024,Donco & Sons Inc.,2871 E. Blue Star Street,Anaheim,CA,92806,Chevron,,,,18501 Beach Blvd,Huntington Beach,CA,California,92641,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,75,95,85,5,78.3,0,9.7,9.2
32641,"SO#32641 Citgo #16455038 - Bronx, NY FMD12SEP-GSR-DP-GSG-DP_FMT6P-CCR - PVSPS31-U3D1CC1-2.xlsx",SignResource,242 Industrial Pkwy.,Jacksboro,TN,37757,10/4/2024,SignResource,242 Industrial Pkwy.,Jacksboro,TN,37757,Citgo,,,16455038,3290 Webster Ave.,Bronx,NY,New York,10467,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,70,90,80,4.9,83.3,0,12.7,9.6
32642,"SO#32642 VP Racing #TBD - Brownsville, TX - FMD12SEP3-R-G_PVSPS42-UMPD-2.xlsx",Gulf Coast Sign,951 Falcon Blvd.,San Benito,TX,78586,10/7/2024,Gulf Coast Sign,951 Falcon Blvd.,San Benito,TX,78586,VP Racing,,,,7877 Boca Chica Blvd.,Brownsville,TX,Texas,78521,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
32643,"SO#32643 VP Racing #TBD - Carson City, NV - FMD6SEP-GSR_PVSPS61-UMP-CRCH-2.xlsx",Price Self Storage - SRD Signage,3951 Murphy Canyon Road,San Diego,CA,92123,Order Date:,,,,,,VP Racing,,,,1600 N. Carson St.,Carson City,NV,Nevada,89701,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,70,90,80,2.1,82.3,0,9.4,8.7
32644,"SO#32644 Texaco #TBD - Orangeburg, SC - FMD12CSS3-GSW-C5_PVSPS42-U-CRCH-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,10/4/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Texaco,,,,1480 Five Chop Rd.,Orangeburg,SC,South Carolina,29115,FALSE,,,,,,,,,PVCU-POS-PSPT,3.08,7/5/2025,70,90,80,3.4,70,0,12.2,11.2
32645,"SO#32645 Chevron #TBD - Calhoun, GA - FMD16CCS3-W-C1_FMD12CSS3-W-C2_PVSPS63-UDW-1.xlsx","Dualite, Inc",one Dualite Lane,Williamsburg,OH,45176,10/7/2024,"Dualite, Inc",one Dualite Lane,Williamsburg,OH,45176,Chevron,,,,1133 S. Wall St.,Calhoun,GA,Georgia,30701,FALSE,,,,,,,,,PVCU-POS-PSPT,3.08,7/5/2025,70,90,80,3.6,81.8,0,5.8,10.7
32646,"SO#32646 Texaco #389451 - Edgewater, FL - 10CSS3-W-C5_C0_PVSPS42-UD-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,10/7/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Texaco,,,389451,3001 India Palm Rd.,Edgewater,FL,Florida,32141,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32647,"SO#32647 Chevron #358937 - Santo, TX - FMD12CSS3-GSW-C1_C2_PVSPS42-UD-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,10/9/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,358937,41000 S. Hwy 281,Santo,TX,Texas,76479,FALSE,,,,,,,,,,,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
32648,"SO#32648 Chevron #TBD - Maple Valley, WA - FMD22CSS3-GSW-C1_FMD16CSS3-GSW-C2_PVSPS63-UDW-1.xlsx",SignResource,5930 Shull St.,Bell Gardens,CA,90201,10/9/2024,SignResource,5930 Shull St.,Bell Gardens,CA,90201,Chevron,,,,23701 Maple Valley Hwy,Maple Valley,WA,Washington,,FALSE,,,,,,,,,,,7/5/2025,70,90,80,4.9,78.7,0,13.7,8.1
32649,"SO#32649 Chevron #TBD - Atlanta, GA - FMD10CSS3-GSW-C1_PVSP21-NRC-U-1.xlsx",Dualite - PO17331,1 Dualite Lane,Williamsburg,OH,45176,10/15/2024,Dualite - PO17331,1 Dualite Lane,Williamsburg,OH,45176,Chevron,,,,5300 Roswell Rd.,Atlanta,GA,Georgia,,TRUE,11/20/2024,Dualite,0,SMD2,Same,Cable short,Accessory,Face Out,PVCU-POS-VFON,3.07,11/20/2024,52,72,62,2.8,62.7,0,5.6,6
32650,"SO#32650 Citgo #34666199 - Greenville, FL - FMD20SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,10/17/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,34666199,12755 US Hwy 19,Greenville,FL,Florida,32331,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32651,"SO#32651 Chevron #207588 - Bizbee, AZ - FMD12CSS3-GSW-C1_PVSPS21-NRC-U-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,10/15/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,207588,1288 Hwy 92,Bizbee,AZ,Arizona,85603,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,90,110,100,3.7,79.7,0,11,8.6
32652,"SO#32652 Texaco #374338 - Stockbridge, GA - FMD16CSS3-GSW-C5_FMD12CSS3-GSW-C2_PVSPS63-UD-CRCH-1.xlsx","Dulite, Inc",One Dualite Lane,Williamsburg,OH,45176,10/15/2024,"Dulite, Inc",One Dualite Lane,Williamsburg,OH,45176,Texaco,,,374338,5180 N Henry Blvd.,Stockbridge,GA,Georgia,30281,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,70,90,80,3.6,81.8,0,5.8,10.7
32653,"SO#32653 Chevron #389226 - Gainesville, FL - 10CSS3-W-C1_C2_PVSPS42-UD-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,10/15/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,389226,2320 SW Archer Rd.,Gainesville,FL,Florida,32955,TRUE,12/5/2024,Dualite,0,SMD2,Same,Lost equipment,Accessory,Other,,,12/5/2024,52,72,62,3.1,44.6,0,11.6,6.3
32654,"SO#32654 Chevron #TBD - Palm Bay, FL - FMD12CSS3-GSW-C1_C2_PVSPS42-UD-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,10/16/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,,1060 Emerson Dr. NE,Palm Bay,FL,Florida,32907,FALSE,,,,,,,,,,,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32655,"SO#32655 Citgo #23673050 - Gilford, NH - FMD16SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,10/18/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Big Apple,1080,23673050,4 Country Club Rd.,Gilford,NH,New Hampshire,3249,FALSE,,,,,,,,,PVCU-POS-VFON,,7/5/2025,70,90,80,4.6,66.6,0,11.5,9.5
32656,"SO#32656 Citgo #16918011 - Elkhart, IN -FMD6SEP-GSR-GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,10/18/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,16918011,1333 W. Beardsley Ave.,Elkhart,IN,Indiana,46514,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,70,90,80,3.4,65.3,0,11.3,11.8
32658,"SO#32658 Citgo #23673006 Big Apple #1013 - Westbrook, ME - FMD8SEP2S-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,10/22/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Big Apple,1013,23673006,782 Main Street.,Westbrook,ME,Maine,4092,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,65,85,75,5.1,84.2,0,7.5,10.5
32659,"SO#32659 Citgo #15640105 - Woodbridge Township, NJ - FMD12SEP3-GSR-GSG PVSPS62-UDW-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,10/22/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,15640105,1021 US - 9,Woodbridge Township,NJ,New Jersey,7095,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,70,90,80,2.1,76.1,0,14.2,9
32660,"SO#32660 Citgo #34666139 - Seminole, FL - FMD18SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,10/22/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,34666139,5401 Seminole Blvd.,Seminole,FL,Florida,33772,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32661,"SO#32661 Silvas Oil #TBD - Ventura, CA - FMD8SEN2A-GSA-GSR-GSG-GSW_PVSPS82-DWXY1-2.xlsx",Vogue Sign Company,715 Commercial Ave.,Oxnard,CA,93030,10/22/2024,Vogue Sign Company,715 Commercial Ave.,Oxnard,CA,93030,Silvas Oil,,,,6417 Ventura Blvd.,Ventura,CA,California,93003,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,75,95,85,5,78.3,0,9.7,9.2
32662,"SO#32662 Chevron #TBD - San Antonio, TX - FMD12CSS3-GSW-C1_FMD8CTS3-GSW-C2_PVSPS82X62-UD-CRCH-1.xlsx",Dualite,1 Dualite Lane,Williamsburg,OH,45176,10/22/2024,Dualite,1 Dualite Lane,Williamsburg,OH,45176,Chevron,,,,6414 Wurzbach,San Antonio,TX,Texas,,FALSE,,,,,,,,,PVCU-POS-VFON,3.07,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
32663,"SO#32663 Chevron #TBD - San Antonio, TX - FMD22CSS3-GSW_PVSPS42-U-CRCH-1.xlsx",Dualite,1 Dualite Lane,Williasmburg,OH,45176,10/22/2024,Dualite,1 Dualite Lane,Williasmburg,OH,45176,Chevron,,,,9785 Culebra,San Antonio,TX,Texas,,FALSE,,,,,,,,,PVCU-POS-VFON,3.07,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
32664,"SO#32664 Chevron #TBD - Greensboro, GA - FMD16CSS3-GSW_FMD12CSS3-GSW-C1-C2_PVSPS63-UD-CRCH-1.xlsx",Dulaite,1 Dualite lane,Williamsburg,OH,45176,10/22/2024,Dulaite,1 Dualite lane,Williamsburg,OH,45176,Chevron,,,,3870 GA 77,Greensboro,GA,Georgia,,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,70,90,80,3.6,81.8,0,5.8,10.7
32665,"SO#32665 Bestmart - Arlington, TX - FMD16SEN3A-GSA_PVSPS42-UD-1.xlsx",Alvey's Sign Co. Inc.,13100 Highway 57 North,Evansville,IN,47725,10/23/2024,Alvey's Sign Co. Inc.,13100 Highway 57 North,Evansville,IN,47725,Bestmart,,,,900 Mansfield Webb Rd.,Arlington,TX,Texas,76002,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
32666,"SO#32666 Chevron #TBD - Yermo, CA - FMD12CSS3_GSW-C1-C2_PVSPS42-UMPD-2.xlsx",SignResource,6135 Distrct Blvd.,Maywood,CA,90270,10/24/2024,SignResource,6135 Distrct Blvd.,Maywood,CA,90270,Chevron,,,,35555 Ghost Town Rd.,Yerm,CA,California,,FALSE,,,,,,,,,PVCU-POS-PSPT,3.08,7/5/2025,75,95,85,5,78.3,0,9.7,9.2
32667,"SO#32667 Exxon #243546 - Wilmington, NC - FMD20SEN3A-GSR_PVSPS21-U-1.xlsx",Skyline Signs,1135 E. Hwy 501,Conway,SC,29526,10/25/2024,Skyline Signs,1135 E. Hwy 501,Conway,SC,29526,Exxon,,,243546,808 N. College Rd.,Wilmington,NC,North Carolina,,FALSE,,,,,,,,,PVCU-POS-PSPT,3.08,7/5/2025,70,90,80,6,69.4,0,14.8,9.5
32668,"SO#32668 Shell #TBD - Tallahassee, FL - FMD24SLP3-GSR-MP_FMD12SLP3-GSG-MP_PVSPSR63-UDT-1.xlsx",SignResource,5930 Shull St,Bell Gardens,CA,90201,10/25/2024,SignResource,5930 Shull St,Bell Gardens,CA,90201,Shell,,,,5711 Blountstown,Tallahassee,FL,Florida,,FALSE,,,,,,,,,PVCU-POS-PSPT,3.08,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32669,"SO#32669 Valero SPL #33147 - Eagle Pass, TX - FMD20SEN3A-GSR_FMD14SEN3-GSG_PVSPS42-UD-1.xlsx",Alvey's Sign Co. Inc.,13100 Highway 57 North,Evansville,IN,47725,10/28/2024,Alvey's Sign Co. Inc.,13100 Highway 57 North,Evansville,IN,47725,Valero SPL,,,33147,2195 E. Main St.,Eagle Pass,TX,Texas,78852,FALSE,,,,,,,,,PVCU-POS-PSPT,3.08,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
32670,"SO#32670 Valero SPL #33148 - Eagle Pass, TX - FMD10SEL-GSR FMD6SEN-GSG_PVSPS42-UD-1.xlsx","Alvey's Sign co, Inc",13100 Highway 57 North,Evansville,IN,47725,10/28/2024,"Alvey's Sign co, Inc",13100 Highway 57 North,Evansville,IN,47725,Valero SPL,,,33148,602 Main St.,Eagle Pass,TX,Texas,78852,TRUE,3/20/2025,Alvey's,1,,,Wrong part (customer),Display,,PVCU-POS-VFON,3.08,3/20/2025,61,81,71,4.2,69.2,0,7.7,6.7
32670,"SO#32670 Valero SPL #33148 - Eagle Pass, TX - FMD10SEL-GSR FMD6SEN-GSG_PVSPS42-UD-1.xlsx","Alvey's Sign co, Inc",13100 Highway 57 North,Evansville,IN,47725,10/28/2024,"Alvey's Sign co, Inc",13100 Highway 57 North,Evansville,IN,47725,Valero SPL,,,33148,602 Main St.,Eagle Pass,TX,Texas,78852,TRUE,5/2/2025,Orange Design,0,SMD2,Same,"Bag Order - Missing information
 Part Failure",Display,Panel Out,PVCU-POS-VFON,3.08,5/2/2025,61,81,71,4.8,64.4,0,10.5,4.7
32671,"SO#32671 Citgo #13058023 - Bloomfield, MI - FMD10SEP3-GSR-GSG_PVSPS82X62-UD-CRCH-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,10/28/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,13058023,7998 Pontiac Trail West,Bloomfield,MI,Michigan,48323,FALSE,,,,,,,,,,,7/5/2025,70,90,80,5.9,66.3,0,11.8,8.4
32672,"SO#32672 Citgo #34666050 - Largo, FL - FMD18SEP3-GSR-MP_FMT6P-CCR_PVSPSR42-UT_1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,10/29/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,34666050,12397 Seminole Blvd.,Largo,FL,Florida,33778,FALSE,,,,,,,,,PCU,2.06,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32673,"SO#32673- Texaco #TBD - Alvin, TX - FMD16CSS3-GSW-C5_C2_PVSPS42-UD-2.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,10/29/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Texaco,,,,1920 E. Hwy 6,Alvin,TX,Texas,77511,FALSE,,,,,,,,,,,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
32674,"SO#32674 Chevron #380392 - Tucson, AZ - FMD16CCS3-W-C1-C2_PVSPS42-UD-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,10/29/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,380392,8685 N. Silverbell Rd.,Tucson,AZ,Arizona,85743,TRUE,1/22/2025,Romi Services,1,SMD2,Same,"Bag Order - Missing information
 Installation Issues",Accessory,Panel Out,,,1/22/2025,41,61,51,2.7,46.6,0,9,7.3
32675,"SO#32675 Chevron #TBD - Kissimmee, FL - FMD16CCS3-W-C1-C2_PVSPS42-UD-1.xlsx",Cummings,4255 Napier Field Rd.,Dothan,AL,36303,10/29/2024,Cummings,4255 Napier Field Rd.,Dothan,AL,36303,Chevron,,,,2570 Simpson Rd.,Kissimmee,FL,Florida,34744,TRUE,12/5/2024,Cummings Signs,0,SMD2,Same,Physical Damage,Display,Panel Out,,,12/5/2024,52,72,62,3.1,44.6,0,11.6,6.3
32675,"SO#32675 Chevron #TBD - Kissimmee, FL - FMD16CCS3-W-C1-C2_PVSPS42-UD-1.xlsx",Cummings,4255 Napier Field Rd.,Dothan,AL,36303,10/29/2024,Cummings,4255 Napier Field Rd.,Dothan,AL,36303,Chevron,,,,2570 Simpson Rd.,Kissimmee,FL,Florida,34744,TRUE,12/12/2024,Cummings Signs,0,SMD2,Same,SP Returned extra parts by accident,Display,Cosmetic,,,12/12/2024,52,72,62,3.1,44.6,0,11.6,6.3
32675,"SO#32675 Chevron #TBD - Kissimmee, FL - FMD16CCS3-W-C1-C2_PVSPS42-UD-1.xlsx",Cummings,4255 Napier Field Rd.,Dothan,AL,36303,10/29/2024,Cummings,4255 Napier Field Rd.,Dothan,AL,36303,Chevron,,,,2570 Simpson Rd.,Kissimmee,FL,Florida,34744,TRUE,6/2/2025,Petro Image,0,SMD2,Same,Part Failure,Power,Face Out,,,6/2/2025,80,100,90,2.8,63.8,0,14.1,11.4
32677,"SO#32677 Shell #TBD - Tampa, FL - FMD24SLP3-GSR_FMD12SELP3-GSR_PVSPS42-UW-1.xlsx",SignResource,5930 Shull St.,Bell Gardens,CA,90201,10/30/2024,SignResource,5930 Shull St.,Bell Gardens,CA,90201,Shell,,,,3401 S. Dale Mabry Hwy.,Tampa,FL,Florida,,FALSE,,,,,,,,,PVCU-NX-POS-PSPT,,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32679,"SO#32679 Chevron #TBD - Tampa, FL - FMD16CCS3-W-C1-C2_PVSPS42-UD-1.xlsx",Cummings,4255 Napier Field Rd.,Dothan,AL,36303,10/31/2024,Cummings,4255 Napier Field Rd.,Dothan,AL,36303,Chevron,,,,19707 Bruce BL. Downs,Tampa,FL,Florida,33647,FALSE,,,,,,,,,PVCU-POS-VFON-CD,3.08,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
80944,"SO#80944 7-11 #35027 - Dallas, TX - FMD30SEP3-GSR-GSG_PVSPS22-UD-2.xlsx",TBD,,,,,9/30/2024,TBD,,,,,7Eleven,,,35027,1985 W. Northwest Hwy.,Dallas,TX,Texas,,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
80945,"SO#80945 7-11 #23989 - Dallas, TX - FMD30SEP3-GSR_PVSPS21-U-1.xlsx",Pick Up,,,,,10/14/2024,Pick Up,,,,,7Eleven,,,23989,11803 Preston Rd.,Dallas,TX,Texas,75230,FALSE,,,,,,,,,PVCU-POS-VFON,3.04,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
80946,"SO#80946 7-11 #30392 - Glenside, PA - FMD20SEP3-GSR_PVSPS21-U-1.xlsx",Donofry Construction Co.,98 Monroe,Briston,PA,19007,10/16/2024,Donofry Construction Co.,98 Monroe,Briston,PA,19007,7Eleven,,,30392,362 Easton Rd.,Glenside,PA,Pennsylvania,,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,70,90,80,3.5,75.7,0,8.5,11.5
80947,"SO#80947 LaBelle Shell LaBelle, FL_FMD30SLP-R-DP_FMD18SLP-GSR-GSG-DP_FMT6P-R_PVSPS42-UDWCC-2.xlsx",Dixie Signs,2930 Drane Field Rd.,Lakeland,FL,33811,10/17/2024,Dixie Signs,2930 Drane Field Rd.,Lakeland,FL,33811,Shell,,,,750 Hickpoochee Ave.,LaBelle,FL,Florida,,TRUE,5/20/2025,Dixie Signs,0,SMD2,Same,Part Failure,Power,Face Out,PVCU-POS-VFON,3.08,5/20/2025,64,84,74,3.9,42,0,9.9,5.2
80948,SO#80948 7-11 #35065 Salinas CA_FMD8SEP2S-GSR_GSG_PVSP82-UMPD-2.xlsx,Able Maintenance Inc.,3224 Regional Parkway,Santa Rosa,CA,95403,10/24/2024,Able Maintenance Inc.,3224 Regional Parkway,Santa Rosa,CA,95403,7Eleven,,,35065,1020 Terven Ave,Salinas,CA,California,93901,TRUE,11/6/2024,Able Maintenance,1,SMD2,Same,"Installation Issues
 Part Failure",Accessory,Other,PVCU-RF-PV,3.08,11/6/2024,61.5,81.5,71.5,1.9,41.1,0,6.5,6
80949,"SO#80949 7-11 #36064 - King, NC - FMD12SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",Interstate Sign,1990 Rockford St.,Mount Airy,NC,27030,10/25/2024,Interstate Sign,1990 Rockford St.,Mount Airy,NC,27030,7Eleven,,,36064,713 S. Main Street,King,NC,North Carolina,27021,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,70,90,80,6,69.4,0,14.8,9.5
80950,"SO#80950 7-11 #3010 - Des Plains, IL- FMD12SEP3-GSR_GSG_SEV_PVSPS42-UD-2.xlsx",Olympic Signs,1130 N. Garfield,Lombard,IL,60148,10/29/2024,Olympic Signs,1130 N. Garfield,Lombard,IL,60148,7Eleven,,,30101,825 W. Oakton,Des Plains,IL,Illinois,,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,70,90,80,4.2,63.4,0,8.1,12
32635,"TBD SO#32635 Site-1020 US Highway 9 N - Woodbridge, NJ - PVCU-NX-POS-PSPT.xlsx",TBD,,,,,10/2/2024,TBD,,,,,,,,,,Woodbridge,NJ,New Jersey,7095,FALSE,,,,,,,,,PVCU-POS.VFON,3.1,7/5/2025,70,90,80,2.1,76.1,0,14.2,9
32636,"TBD SO#32636 Site-1021 Route 9 South - Woodbridge, NJ - PVCU-NX-POS-PSPT.xlsx",Island Pump and Tank LLC,2588 Industry Lane Suite 105,Norristown,PA,19403,10/2/2024,Island Pump and Tank LLC,2588 Industry Lane Suite 105,Norristown,PA,19403,,,,,,Woodbridge,NJ,New Jersey,7095,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,70,90,80,2.1,76.1,0,14.2,9
32637,"TBD SO#32637 Site 232 NJ-18 - East Brunswick, NJ - PVCU-NX-POS-PSPT.xlsx",Island Pump and Tank LLC,2588 Industry Lane Suite 105,Norristown,PA,19403,10/2/2024,Island Pump and Tank LLC,2588 Industry Lane Suite 105,Norristown,PA,19403,,,,,,East Brunswick,NJ,New Jersey,8816,FALSE,,,,,,,,,PVCU-POS-PSPT,3.08,7/5/2025,70,90,80,2.1,76.1,0,14.2,9
32638,"TBD SO#32638 Site 2900 US-1 North Brunswick Township, NJ - PVCU-NX-POS-PSPT.xlsx",Island Pump and Tank LLC,2588 Industry Lane Suite 105,Norristown,PA,19403,10/2/2024,Island Pump and Tank LLC,2588 Industry Lane Suite 105,Norristown,PA,19403,,,,,,North Brunswick Township,NJ,New Jersey,8902,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,70,90,80,2.1,76.1,0,14.2,9
32639,"TBD SO#32639 Site 1639 US-46 Fort Lee, NJ - PVCU-NX-POS-PSPT.xlsx",Island Pump and Tank LLC,2588 Industry Lane Suite 105,Norristown,PA,19403,10/2/2024,Island Pump and Tank LLC,2588 Industry Lane Suite 105,Norristown,PA,19403,,,,,,Fort Lee,NJ,New Jersey,7024,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,70,90,80,2.1,76.1,0,14.2,9
32640,"TBD SO#32640 Site 2630 NJ-70 Manasquan, NJ - PVCU-NX-POS-PSPT.xlsx",Island Pump and Tank LLC,2588 Industry Lane Suite 105,Norristown,PA,19403,10/2/2024,Island Pump and Tank LLC,2588 Industry Lane Suite 105,Norristown,PA,19403,,,,,,Manasquan,NJ,New Jersey,8736,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,70,90,80,2.1,76.1,0,14.2,9
32590,"SO#32590 Chevron #389229 - Jacksonville, FL - FMD16CCS3-W-C1-C2_PVSPS42-UD-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,8/30/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,389229,3605 St. John's Bluff Rd.,Jacksonville,FL,Florida,32224,TRUE,10/9/2024,Dualite,0,SMD2,Same,Shipping Damage,Display,Panel Out,PVCU-RF,3.08,10/9/2024,68,88,78,2.1,45.7,0,7.9,5
32590,"SO#32590 Chevron #389229 - Jacksonville, FL - FMD16CCS3-W-C1-C2_PVSPS42-UD-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,8/30/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,389229,3605 St. John's Bluff Rd.,Jacksonville,FL,Florida,32224,TRUE,10/14/2024,Dualite,0,SMD2,Same,Cables to short,Accessory,Other,PVCU-RF,3.08,10/14/2024,68,88,78,2.1,45.7,0,7.9,5
32591,"SO#32591 Chevron #375302 - Pinson, AL - FMD22CSS3-GSW-C1_PVSPS21-U-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,8/30/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,375302,6660 Hwy 75,Pinson,AL,Alabama,35126,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,70,90,80,2.5,80.8,0,5.2,11.1
32592,"SO#32592 Chevron #TBD - Tifton, GA - FMD16CCS3-W-C1_FMD12CSS3-W-C2_PVSPS63-UDW-1.xlsx","Dualite, Inc",one Dualite Lane,Williamsburg,OH,45176,9/4/2024,"Dualite, Inc",one Dualite Lane,Williamsburg,OH,45176,Chevron,,,,31 Carpenter Rd.,Tifton,GA,Georgia,31793,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,70,90,80,3.6,81.8,0,5.8,10.7
32593,"SO#32593 Chevron #389233 - Jacksonville, FL - FMD12CSS3-GSW-C1_C2_PVSPS42-UD-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,9/4/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,389233,2854 Philips Hwy,Jacksonville,FL,Florida,33207,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32594,"SO#32594 Valero SPL #32804 King Fuels - Houston, TX - FMD10SEN3-GSG_PVSPS21-D1-2 Add on.xlsx",Alvey's Sign Co. Inc,13100 Highway 57 North,Evansville,IN,47725,9/4/2024,,,,,,Valero,King Fuels,,32804,6625 Scott St.,Houston,TX,Texas,,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
